features__attributes__OBJECTID,features__attributes__Title,features__attributes__Type,features__attributes__IMDbLink,features__attributes__Address,features__attributes__Site,features__attributes__ShootDate,features__attributes__OriginalDetails,features__geometry__x,features__geometry__y,,,,,,,,,,,,,,,,,exceededTransferLimit
5100,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,100 4th Street NW,4th Street Promenade street scene,1233100800000,"4th st Pedestrian Mall & 401 2nd st.- ITC on Copper wb, fr 5th st to 3rd st, closure on Copper eb fr 5th st to 3rd st",-106.651600610963,35.0845906103571,,,,,,,,,,,,,,,,,
5101,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,401 2nd Street NW,Albuquerque Convention Center street scene,1233100800000,"4th st Pedestrian Mall & 401 2nd st.- ITC on Copper wb, fr 5th st to 3rd st, closure on Copper eb fr 5th st to 3rd st",-106.648576342728,35.0878302307802,,,,,,,,,,,,,,,,,
5102,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,100 Central Avenue SW,Central Avenue SW between 1st and 2nd Streets SW,1233878400000,"Central Ave between 1st & 2nd- ITC on Central eb, wb bewteen 2nd and 1st st./ nb. Right lane, parking lane closure on 2nd st. from Central to Gold",-106.648099902352,35.0840802615054,,,,,,,,,,,,,,,,,
5103,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,330 Tijeras Avenue NW,Hyatt Regency Albuquerque,1235001600000,"330 Tijeras (Hyatt) & 415 Tijeras (Old Courthouse) One lane closure, eastbound on Tijeras from 5th st. to 3rd st./ No ITC",-106.651030818562,35.086592718513,,,,,,,,,,,,,,,,,
5104,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,330 Tijeras Avenue NW,Hyatt Regency Albuquerque,1235088000000,"330 Tijeras (Hyatt) & 415 Tijeras (Old Courthouse) One lane closure, eastbound on Tijeras from 5th st. to 3rd st./ No ITC",-106.651030818562,35.086592718513,,,,,,,,,,,,,,,,,
5105,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,1 University Boulevard NE,University of New Mexico campus,1235433600000,UNM,-106.626832164931,35.0814337487139,,,,,,,,,,,,,,,,,
5106,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,725 Central Avenue NE,Miltons Family Restaurant closed,1237420800000,Milton's - 725 Central NE / ITC on Central right hand wb lane only from Elm Street to High St./ No closures,-106.638643030132,35.0828737537197,,,,,,,,,,,,,,,,,
5107,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,9221 Coors Boulevard NW,Painting Corral closed,1238112000000,Paint Corral - 9221Coors Blvd,-106.66754441997,35.1814239009104,,,,,,,,,,,,,,,,,
5108,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,500 Central Avenue SW,Lindys Diner,1238544000000,"500 Central Ave- ITC on Central fr. 4th to 6th eb,wb, and on 5th between Gold and Copper. Closure sb lane only on 5th bwtn Central & Gold. Closure in alleyway behind Central & Copper and 4th & 5th.",-106.652835110861,35.0847105109264,,,,,,,,,,,,,,,,,
5109,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,615 Gold Avenue SW,Valliant Printing ,1238544000000,615 Gold Ave SW(Valliant Printing)-Alley Closure on Gold between 5th & 7th/Gold & Central ,-106.655167613446,35.0840049049108,,,,,,,,,,,,,,,,,
5110,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,8220 San Pedro Drive NE,Paseo Nuevo Office Complex,1238716800000,"Paseo Nuevo, 8220 San Pedro Blvd NE- Close nb left turn lane on nb San Pedro from Holly to Carmel",-106.577573658978,35.1765357250457,,,,,,,,,,,,,,,,,
5111,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,1736 Central Avenue SW,Garcias Kitchen,1238976000000,Garcias Kitchen/ 1736 Central SW,-106.666760470103,35.0917641684657,,,,,,,,,,,,,,,,,
5112,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,317 Gold Avenue SW,Glowing Maternity closed,1238976000000,"317 Gold Ave. SW(Glowing) -ITC on 4th nb, sb from Central to Gold, ITC on Gold eb, wb from 3rd to 4th",-106.651528135784,35.083532831517,,,,,,,,,,,,,,,,,
5113,In Plain Sight,TV Series Season 2,http://www.imdb.com/title/tt0935095/episodes?season=2&ref_=tt_eps_sn_2,3512 Los Picaros Road SE,Ira Sprecker Road SE between Los Picaros Road SE and Kirtland Road SE,1239667200000,Ira Sprecher Dr SE- ITC on Ira Sprecher Rd bwtn Los Picaros and Kirtland/ ITC on Los Picaros between road west of Ira Sprecher and road east of Ira Sprecher,-106.606451999842,35.0168732189301,,,,,,,,,,,,,,,,,
5114,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,5400 Gibson Boulevard SE,Gibson Medical Center,1263945600000,Gibson Medical Center - No ITC/No closures,-106.581896358413,35.0583109527996,,,,,,,,,,,,,,,,,
5115,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,200 Romero Street NW,Old Town Plaza,1265068800000,200 Romero St NW (Old Town Plaza) ITC on San Felipe fr Old town to North Plaza and ITC on South Plaza fr Romero to North Plaza,-106.670596787508,35.0958876669299,,,,,,,,,,,,,,,,,
5116,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,800 Rio Grande Boulevard NW,Hotel Albuquerque at Old Town,1265068800000,Hotel Albuquerque,-106.670630120395,35.1008505467747,,,,,,,,,,,,,,,,,
5117,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,800 Rio Grande Boulevard NW,Hotel Albuquerque at Old Town,1265068800000,Hotel Albuquerque,-106.670630120395,35.1008505467747,,,,,,,,,,,,,,,,,
5118,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,1760 Menaul Boulevard NE,Fairfield Inn Albuquerque,1265155200000,Fairfield Inn - no ITC/no closures 1760 Menaul Blvd NE,-106.626997134245,35.1092001391418,,,,,,,,,,,,,,,,,
5119,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,1901 University Boulevard NE,Hilton Albuquerque now Crowne Plaza Albuquerque,1265155200000,Hilton Albuquerque - no ITC/no closures 1901 University Blvd,-106.623859711521,35.1070587875301,,,,,,,,,,,,,,,,,
5120,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,800 Rio Grande Boulevard NW,Hotel Albuquerque at Old Town,1265155200000,Hotel Albuquerque,-106.670630120395,35.1008505467747,,,,,,,,,,,,,,,,,
5121,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,2108 Menaul Boulevard NE,Rodeway Inn,1265241600000,Roadway Inn - Menaul no ITC/no closures 2108 Menaul Blvd,-106.621569639961,35.10914207824,,,,,,,,,,,,,,,,,
5122,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,2204 Menaul Boulevard NE,Pump N Save,1265241600000,Pump n' Save - 2204 Menaul NE - ITC Menaul btwn Vassar & Richmond,-106.620210078406,35.1091620969393,,,,,,,,,,,,,,,,,
5123,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,800 Rio Grande Boulevard NW,Hotel Albuquerque at Old Town,1265673600000,Hotel Albuquerque,-106.670630120395,35.1008505467747,,,,,,,,,,,,,,,,,
5124,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,415 Tijeras Avenue NW,Bernallio County Courthouse,1265846400000,415 Tijeras Ave NW- Lane Closure on Tijeras eb from 5th st to 4th st,-106.652356030337,35.086907957986,,,,,,,,,,,,,,,,,
5125,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,303 Romero Street NW,Old Town area,1266537600000,303 Romero St NW- ITC on Rio Grande from Central to Mountain,-106.670409146513,35.096362375779,,,,,,,,,,,,,,,,,
5126,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,2500 Schell Court NE,Netherwood Park,1266969600000,Netherwood Park - no closures/noITC,-106.618523959482,35.1026445817101,,,,,,,,,,,,,,,,,
5127,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,7777 Jefferson Street NE,Albuquerque Publishing Company,1267056000000,Albuquerque Journal Building- no ITC/no Closures,-106.588821014594,35.1698016146365,,,,,,,,,,,,,,,,,
5128,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,110 Lomas Boulevard NE,No Holds Barred Gym or Fit NHB,1267142400000,Fit Gym -110 Lomas NW - noITC/no Closures,-106.645551125871,35.0905506260608,,,,,,,,,,,,,,,,,
5129,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,114 Amherst Drive SE,Papers,1267660800000,Papers - 114 Amherst Close Amherst btwn Central & Lead / close Silver btwn Carlisle & Tulane,-106.605763510347,35.0792702310208,,,,,,,,,,,,,,,,,
5130,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,940 Eubank Boulevard NE,Fins and Critters,1268006400000,Fin's and Critters - 940 Eubank NE - No ITC/no Closures,-106.532581742788,35.0886689795132,,,,,,,,,,,,,,,,,
5131,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,940 Eubank Boulevard NE,Fins and Critters,1268092800000,Fin's and Critters - 940 Eubank NE - No ITC/no Closures,-106.532581742788,35.0886689795132,,,,,,,,,,,,,,,,,
5132,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,2601 Central Avenue NW,BioPark Aquarium interior,1268179200000,Aquarium - interior of Aquarium,-106.677866535099,35.093776258403,,,,,,,,,,,,,,,,,
5133,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,3417 Central Avenue NE,Kurts Camera Corral,1268179200000,Kurt's Camera Corral - 3417 Central NE - ITC on Central to move crew across the street,-106.606210398845,35.0800141668497,,,,,,,,,,,,,,,,,
5134,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,3128 Central Avenue SE,Nob Hill Bar and Grill,1268265600000,Nob Hill Bar & Grill -3128 Central sE - No ITC/no Closures,-106.609726551292,35.0804464781777,,,,,,,,,,,,,,,,,
5135,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,4500 Osuna Road NE,Alphagraphics moved to 3700 Osuna Road NE,1268784000000,Alphagraphics - 4500 Osuna NE  - no ITC/no closures,-106.650848826173,34.9957850106517,,,,,,,,,,,,,,,,,
5136,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,940 Eubank Boulevard NE,Fins and Critters,1268784000000,Fin's and Critters - 2nd unit- 940 Eubank NE - No ITC/no Closures,-106.532581742788,35.0886689795132,,,,,,,,,,,,,,,,,
5137,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,1119 Candelaria Road NW,Leos Bar,1268870400000,Leo's bar 1119 Candelaria NW,-106.654457687453,35.122574070389,,,,,,,,,,,,,,,,,
5138,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,500 Eubank Boulevard SE,Costco,1268956800000,Costco - 500 Eubank SE,-106.532499188512,35.068133236117,,,,,,,,,,,,,,,,,
5139,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,5555 Zuni Road SE,John Brooks Food Town,1268956800000,John Brooks Grocery Store - 5555 Zuni SE,-106.58519652173,35.0728900895616,,,,,,,,,,,,,,,,,
5140,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,5200 Alameda Boulevard NE,Dannys Used Cars,1269302400000,Danny's Used Cars - 5200 Alameda NE - no ITC/no closures,-106.586337471973,35.1845241211079,,,,,,,,,,,,,,,,,
5141,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,2900 Central Avenue SE,Central Avenue SE between Girard Boulevard NE and Morningside Drive NE,1271289600000,Central between Morningside and Girard (Rolling ITC)- ITC Rolling on Central from Girard to Morningside,-106.613132774204,35.0810073309896,,,,,,,,,,,,,,,,,
5142,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,120 Woodward Road SW,Reynolds Auto Service,1271376000000,151 & 120 Woodward Rd SW (Reynolds Auto Service)- ITC on 2nd st fr North of Woodward to South of Woodward & ITC on Woodward from William St to end of Woodward Rd,-106.656087102919,35.0494447591381,,,,,,,,,,,,,,,,,
5143,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,6400 Wyoming Boulevard NE,Albuquerque Academy,1271635200000,Albuquerque Academy,-106.560366731544,35.1518273977475,,,,,,,,,,,,,,,,,
5144,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,7601 Loma Del Norte Road NE,Loma Del Norte Park,1271635200000,Loma Del Norte Park and Loma Del Norte Rd- No ITC no Closures,-106.563269953592,35.1643158691277,,,,,,,,,,,,,,,,,
5145,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,900 Medical Arts Avenue NE,Plaza Inn,1272844800000,Plaza Inn 900 Medical Arts Ave NE - no closures/no ITC,-106.633026765671,35.0917629791861,,,,,,,,,,,,,,,,,
5146,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,1318 Coal Avenue SE,Roosevelt Park,1272931200000,Roosevelt Park - location agreement -no ITC/no closures,-106.664055030132,35.0821210144707,,,,,,,,,,,,,,,,,
5147,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,801 Barelas Street SW,Barelas Community Center ,1272931200000,Barelas Community Center ,-106.655489113299,35.0776383981563,,,,,,,,,,,,,,,,,
5148,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,615 Gold Avenue SW,Valliant Printing ,1273017600000,Valliant Printing ,-106.655167613446,35.0840049049108,,,,,,,,,,,,,,,,,
5149,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,421 Gold Avenue SW,Albuquerque Old Federal Building and Courthouse alleyway,1273449600000,Old Federal Bldg - 5th & Gold,-106.652764084665,35.0836815614644,,,,,,,,,,,,,,,,,
5150,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,423 Central Avenue NW ,KiMo Theatre,1273449600000,KiMo Theatre - no ITC/no Closures,-106.652667601112,35.0847166298504,,,,,,,,,,,,,,,,,
5151,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,1 Civic Plaza NW,Albuquerque Civic Plaza,1273795200000,Civic Plaza - ITC on Tijeras at 5th - close eb copper at 5th,-106.649799149255,35.0873879689807,,,,,,,,,,,,,,,,,
5152,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,100 4th Street NW,4th Street Promenade,1273795200000,4th street pedestrian mall,-106.651600610963,35.0845906103571,,,,,,,,,,,,,,,,,
5153,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,123 4th Street SW,Amy Biehl High School,1273795200000,Amy Biehl High School - no ITC/no closures,-106.651681100013,35.0843217598386,,,,,,,,,,,,,,,,,
5154,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,405 Central Avenue NW,Sauce Liquid Lounge and Raw closed,1273795200000,405 Central NW (old Raw) - Pedestrian ITC/no closures,-106.651839913172,35.0846060510322,,,,,,,,,,,,,,,,,
5155,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,6051 Winter Haven Road NW,Hastings Bookstore,1274227200000,6051 Winter Haven - Bookstore - no ITC/no Closures,-106.683151887159,35.1498385098209,,,,,,,,,,,,,,,,,
5156,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,800 Rio Grande Boulevard NW,Hotel Albuquerque at Old Town,1274918400000,Hotel Albuquerque 800 Rio Grande,-106.670630120395,35.1008505467747,,,,,,,,,,,,,,,,,
5157,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,11300 Montgomery Boulevard NE,Eldorado High School,1275004800000,Eldorado High 11300 Montgomery,-106.512748333704,35.1306550755023,,,,,,,,,,,,,,,,,
5158,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,225 Gold Avenue SW,Gold Avenue SW and 3rd Street,1275350400000,Gold & 3rd 225 Gold ,-106.650393811516,35.0833857552873,,,,,,,,,,,,,,,,,
5159,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,330 Tijeras Avenue NW,Hyatt Regency Albuquerque lobby,1275350400000,Hyatt Regency Lobby330 Tijeras ,-106.651030818562,35.086592718513,,,,,,,,,,,,,,,,,
5160,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,1020 Central Avenue SW,Express Inn,1275868800000,Express Inn - 1020 Central SE - no closures/no ITC,-106.659449429654,35.0870145554662,,,,,,,,,,,,,,,,,
5161,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,1600 Kit Carson Avenue SW,Kit Carson Park,1275868800000,Kit Carson Park - no ITC/no closures,-106.668728324056,35.0828630453605,,,,,,,,,,,,,,,,,
5162,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,3211 Central Avenue NE,Two Fools,1275955200000,Two Fools - 3211 Central NE - lights in parking lane of Central - sidewalk closure?,-106.609081350713,35.080388810678,,,,,,,,,,,,,,,,,
5163,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,200 4th Street SW,Parking lot at 4th Street SW and Gold Avenue SW,1276041600000,Parking lot on 4th & Gold - Close SB 3rd btwn Central & Gold,-106.651783216901,35.083521665274,,,,,,,,,,,,,,,,,
5164,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,318 Silver Avenue SW,Cathedral of Saint Johns ,1276041600000,St. John's Episcopal Church - 318 Silver SW - Close 4th btwn Silver and Lead - close alley south of the church,-106.651952045377,35.082543187708,,,,,,,,,,,,,,,,,
5165,In Plain Sight,TV Series Season 3,http://www.imdb.com/title/tt0935095/episodes?season=3&ref_=tt_eps_sn_3,100 1st Street SW,Alvarado Transportation Center,1276214400000,Alvarado Transit Center 100 1st st SW,-106.648123788555,35.0835678033863,,,,,,,,,,,,,,,,,
5166,In Plain Sight,TV Series Season 4,http://www.imdb.com/title/tt0935095/episodes?season=4&ref_=tt_eps_sn_4,8920 Pan American Freeway NE,Mercedes Benz of Albuquerque,1295481600000,Mercedes Benz of ABQ - 8920 Pan American Fwy NE - ITC San Pedro btwn Oakland and Eagle Ranch,-106.580444476098,35.1862665853662,,,,,,,,,,,,,,,,,
5167,In Plain Sight,TV Series Season 4,http://www.imdb.com/title/tt0935095/episodes?season=4&ref_=tt_eps_sn_4,8920 Pan American Freeway NE,Mercedes Benz of Albuquerque,1295568000000,Mercedes Benz of ABQ - 8920 Pan American Fwy NE - Close EB Eagle Rock btwn Pan American and San Pedro,-106.580444476098,35.1862665853662,,,,,,,,,,,,,,,,,
5168,In Plain Sight,TV Series Season 4,http://www.imdb.com/title/tt0935095/episodes?season=4&ref_=tt_eps_sn_4,4500 Central Avenue SE,Loyolas Family Restaurant,1296000000000,Loyola's 4500 Central Ave - Close Adams btwn Central and Silver,-106.594300578826,35.0786152576754,,,,,,,,,,,,,,,,,
